"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"1494",31272,1963,7,11,"31272_04","SC JT GMC","08/09/2024","F",33,26,"346","impact","impact_1954-1963",30.705,-89.84611,"META.BOLISM",0
"1495",31272,1963,7,11,"31272_03","IJ","08/09/2024","F",32,25,"279","impact","impact_1954-1963",30.705,-89.84611,"META.BOLISM",0
"1496",31538,1963,10,24,"31538_04","IJ DMDM","08/09/2024",NA,36,30,"440","impact","impact_1954-1963",30.75667,-89.82611,"META.BOLISM",0
"1497",31538,1963,10,24,"31538_01","DJB IJ DMDM","08/09/2024","F",34,27,"336","impact","impact_1954-1963",30.75667,-89.82611,"META.BOLISM",0
"1498",31538,1963,10,24,"31538_02","SC JT DMDM","08/09/2024","M",28,22,"154","impact","impact_1954-1963",30.75667,-89.82611,"META.BOLISM",0
"1499",31538,1963,10,24,"31538_03","DJB CJW","08/09/2024","F",35,27,"334","impact","impact_1954-1963",30.75667,-89.82611,"META.BOLISM",0
"1500",33223,1964,6,11,"33223_01","JT IJ","08/06/2024","F",41,33,"719","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1501",33223,1964,6,11,"33223_02","sc gmc","08/06/2024","F",42,32,"705","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1502",33223,1964,6,11,"33223_03","JT IJ CJW","08/06/2024","F",41,33,"742","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1503",33223,1964,6,11,"33223_04","SC GMC","08/06/2024",NA,40,32,"714","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1504",37941,1965,7,5,"37941_02","SC JT CJW","08/06/2024","F",30,24,"250","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1505",37941,1965,7,5,"37941_03","SC JT KL","08/06/2024","F",29,23,"207","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1506",37941,1965,7,5,"37941_01","SC JT CJW","08/06/2024","F",32,26,"261","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1507",40083,1966,3,17,"40083_03","SC JT CJW","08/06/2024","F",38,29,"524","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1508",40083,1966,3,17,"40083_04","DJB IJ DMDM","08/06/2024",NA,40,32,"533","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1509",40083,1966,3,17,"40083_02","DJB JT GMC","08/06/2024",NA,35,28,"359","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1510",40083,1966,3,17,"40083_01","SC JT DMDM","08/06/2024","F",36,29,"401","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1511",40393,1966,4,2,"40393_03","CJW","08/13/2024","F",33,26,"278","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1512",40393,1966,4,2,"40393_02","CJW KL ","08/13/2024","F",32,24,"250","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",NA
"1513",40393,1966,4,2,"40393_01","SC CJW","08/13/2024","F",30,24,"205","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1514",40393,1966,4,2,"40393_04","JT IJ DMDM","08/13/2024",NA,34,27,"323","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",4
"1515",40980,1966,7,3,"40980_04","JT DMDM","08/13/2024","F",42,33,"878","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1516",40980,1966,7,3,"40980_01","IJ GMC","08/13/2024","F",46,34,"1135","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1517",40980,1966,7,3,"40980_03","SC CJW","08/13/2024","F",53,44,"1901","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1518",40980,1966,7,3,"40980_02","JT CJW","08/13/2024","F",35,28,"488","control","control_1964-1973",30.76805,-89.83083,"META.BOLISM",0
"1519",42432,1966,11,27,"42432_01","JT GMC","08/08/2024",NA,31,24,"237","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1520",42432,1966,11,27,"42432_02","JT CJW","08/08/2024","F",30,23,"257","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1521",42432,1966,11,27,"42432_03","JT CJW","08/08/2024","F",38,29,"485","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1522",42432,1966,11,27,"42432_04","JT CJW","08/08/2024","F",34,27,"361","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1523",68702,1971,4,20,"68702_01","IJ DJB DMDM","08/08/2024",NA,32,27,"366","control","control_1964-1973",30.77861,-89.82972,"META.BOLISM",0
"1524",68702,1971,4,20,"68702_02","JT DMDM","08/08/2024","F",41,31,"656","control","control_1964-1973",30.77861,-89.82972,"META.BOLISM",0
"1525",68702,1971,4,20,"68702_03","DJB GMC","08/08/2024",NA,40,32,"674","control","control_1964-1973",30.77861,-89.82972,"META.BOLISM",1
"1526",68702,1971,4,20,"68702_04","DJB DMDM","08/08/2024",NA,35,23,"359","control","control_1964-1973",30.77861,-89.82972,"META.BOLISM",0
"1527",68735,1971,4,20,"68735_01","IJ DJB GMC","08/08/2024","M",27,21,"162","impact","impact_1964-1973",30.705,-89.84611,"META.BOLISM",NA
"1528",68735,1971,4,20,"68735_02","JT DJB CJW","08/08/2024","F",39,31,"518","impact","impact_1964-1973",30.705,-89.84611,"META.BOLISM",0
"1529",68735,1971,4,20,"68735_03","SC DJB KL","08/08/2024","F",35,27,"395","impact","impact_1964-1973",30.705,-89.84611,"META.BOLISM",0
"1530",68735,1971,4,20,"68735_04","JT CJW","08/08/2024","F",29,22,"197","impact","impact_1964-1973",30.705,-89.84611,"META.BOLISM",NA
"1531",68757,1971,4,20,"68757_02","IJ KL","08/06/2024","F",35,28,"391","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1532",68757,1971,4,20,"68757_01","DJB GMC JT IJ","08/08/2024",NA,29,22,"269","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1533",68757,1971,4,20,"68757_03","jt sc dmdm","08/08/2024","f",40,32,"622","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1534",68757,1971,4,20,"68757_04","DJB GMC","08/08/2024",NA,37,29,"426","impact","impact_1964-1973",30.70222,-89.84417,"META.BOLISM",0
"1535",87325,1974,4,22,"87325_03","DJB CJW","08/13/2024","F",40,31,"827","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1536",87325,1974,4,22,"87325_04","IJ KL","08/13/2024","F",40,32,"715","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1537",87325,1974,4,22,"87325_01","IJ CJW","08/13/2024","F",40,32,"658","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1538",87325,1974,4,22,"87325_02","DJB DMDM","08/13/2024","F",39,31,"627","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1539",112553,1979,4,20,"112553_03","djb jt sc","08/09/2024","f",43,35,"879","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1540",112553,1979,4,20,"112553_02","sc jt gmc","08/09/2024","na",36,29,"396","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1541",112553,1979,4,20,"112553_01","sc jt dmdm","08/08/2024","na",44,34,"880","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1542",112553,1979,4,20,"112553_04","DJB JT KL","08/08/2024","F",43,34,"857","impact","impact_1974-1983",30.76222,-89.83111,"META.BOLISM",0
"1543",115181,1979,10,25,"115181_01","IJ","08/09/2024",NA,33,26,"281","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1544",115181,1979,10,25,"115181_02","DJB JT KL GMC","08/13/2024",NA,29,24,"216","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1545",115181,1979,10,25,"115181_03","sc","08/13/2024","na",31,24,"203","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1546",115181,1979,10,25,"115181_04","IJ KL","08/09/2024","M",30,23,"218","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1547",115231,1979,10,25,"115231_01","SC DMDM","08/06/2024",NA,37,31,"391","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1548",115231,1979,10,25,"115231_04","DJB JT CJW","08/06/2024","F",32,25,"274","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1549",115231,1979,10,25,"115231_03","JT CJW","08/06/2024","F",37,30,"427","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1550",115231,1979,10,25,"115231_02","DJB JT GMC","08/06/2024",NA,34,26,"296","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1551",117130,1980,4,29,"117130_03","JT CLW","08/05/2024",NA,28,22,"156","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1552",117130,1980,4,29,"117130_02","sc ij dmdm","08/06/2024","na",29,22,"184","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1553",117130,1980,4,29,"117130_01","JT IJ GMC","08/05/2024","F",33,25,"349","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1554",117130,1980,4,29,"117130_04","IJ DMDM","08/05/2024",NA,30,25,"222","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1555",120226,1981,1,22,"120226_02","DJB GMC","08/05/2024","M",27,20,"124","control","control_1974-1983",30.76805,-89.83083,"META.BOLISM",0
"1556",120226,1981,1,22,"120226_01","DJB KL","08/05/2024",NA,28,23,"146","control","control_1974-1983",30.76805,-89.83083,"META.BOLISM",0
"1557",121243,1981,4,30,"121243_03","djb ij dmdm","08/09/2024","f",38,30,"478","control","control_1974-1983",30.7825,-89.82027,"META.BOLISM",0
"1558",121243,1981,4,30,"121243_02","sc ij gmc","08/09/2024","f",40,31,"651","control","control_1974-1983",30.7825,-89.82027,"META.BOLISM",0
"1559",121243,1981,4,30,"121243_01","KL","07/13/2023","F",44,36,"","control","control_1974-1983",30.7825,-89.82027,"META.BOLISM",0
"1560",121243,1981,4,30,"121243_03","jt ij cjw","08/09/2024","f",44,35,"952","control","control_1974-1983",30.7825,-89.82027,"META.BOLISM",0
"1561",121273,1981,4,30,"121273_04","DJB DMDM","08/05/2024","F",39,30,"580","control","control_1974-1983",30.76805,-89.83083,"META.BOLISM",0
"1562",121273,1981,4,30,"121273_01","JT CJW","08/02/2024",NA,36,28,"486","control","control_1974-1983",30.76805,-89.83083,"META.BOLISM",0
"1563",121273,1981,4,30,"121273_03","JT KL","08/02/2024","F",49,39,"1209","control","control_1974-1983",30.76805,-89.83083,"META.BOLISM",0
"1564",121273,1981,4,30,"121273_02","JT DMDM","08/02/2024","",37,28,"540","control","control_1974-1983",30.76805,-89.83083,"META.BOLISM",0
"1565",121291,1981,4,30,"121291_02","JT IJ GMC","08/06/2024",NA,38,30,"547","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1566",121291,1981,4,30,"121291_01","djb sc kl","08/06/2024","f",34,27,"405","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1567",121291,1981,4,30,"121291_03","JT IJ","08/06/2024","F",36,28,"479","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1568",121291,1981,4,30,"121291_04","SC IJ","08/05/2024",NA,43,30,"1088","impact","impact_1974-1983",30.75667,-89.82611,"META.BOLISM",0
"1569",132481,1983,10,6,"132481_01","jt gmc","08/06/2024","f",35,27,"323","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1570",132481,1983,10,6,"132481_03","DJB JT DMDM","08/06/2024",NA,35,27,"354","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1571",132481,1983,10,6,"132481_02","sc cjw","08/06/2024","f",34,28,"321","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1572",132481,1983,10,6,"132481_04","SC CJW","08/06/2024",NA,30,24,"170","impact","impact_1974-1983",30.70222,-89.84417,"META.BOLISM",0
"1573",145192,1986,4,24,"145192_04","SC DJB DMDM","08/05/2024",NA,30.5,24,"196","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1574",145192,1986,4,24,"145192_02","SC DJB GMC","08/05/2024","F",38,30,"508","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1575",145192,1986,4,24,"145192_01","DJB DMDM","08/05/2024","F",38,30,"496","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1576",145192,1986,4,24,"145192_03","KJT DJB GMC","08/05/2024","M",31,25,"234","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1577",145203,1986,4,24,"145203_02","sc jt gmc","08/06/2024","m",27,22,"129","impact","impact_1984-1993",30.75667,-89.82611,"META.BOLISM",0
"1578",145203,1986,4,24,"145203_01","jt kl","08/05/2024","f",44,34,"845","impact","impact_1984-1993",30.75667,-89.82611,"META.BOLISM",0
"1579",145203,1986,4,24,"145203_03","sc gmc cjw","08/06/2024","m",28,22,"143","impact","impact_1984-1993",30.75667,-89.82611,"META.BOLISM",0
"1580",145203,1986,4,24,"145203_04","DJB GMC KL","08/06/2024",NA,40,31,"581","impact","impact_1984-1993",30.75667,-89.82611,"META.BOLISM",0
"1581",146702,1986,10,9,"146702_02","gmc dmdm cjw","08/09/2024","f",29,24,"187","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1582",146702,1986,10,9,"146702_04","gmc dmdm","08/09/2024","na",28,22,"164","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1583",146702,1986,10,9,"146702_03","gmc","08/09/2024","f",34,27,"270","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1584",146702,1986,10,9,"146702_01","gmc dmdm kl","08/09/2024","m",27,23,"125","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1585",146729,1986,10,9,"146729_02","djb jt dmdm","08/09/2024","f",30,24,"214","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1586",146729,1986,10,9,"146729_01","ij cjw","08/09/2024","f",39,32,"554","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1587",146729,1986,10,9,"146729_04","sc gmc cjw","08/09/2024","f",28,23,"148","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1588",146729,1986,10,9,"146729_03","sc jt djb gmc","08/09/2024","f",38,29,"364","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1589",148200,1987,4,2,"148200_02","SC IJ GMC","08/09/2024","F",33,26,"304","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1590",148200,1987,4,2,"148200_03","JT GMC","08/09/2024",NA,29,21,"177","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1591",148200,1987,4,2,"148200_01","JT GMC","08/09/2024",NA,31,25,"220","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1592",148200,1987,4,2,"148200_04","IJ DMDM","08/09/2024",NA,28,21,"159","control","control_1984-1993",30.7825,-89.82027,"META.BOLISM",0
"1593",148219,1987,4,2,"148219_04","DJB GMC JT","08/05/2024",NA,28,22,"169","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1594",148219,1987,4,2,"148219_02","DJB KL","08/02/2024","F",33,26,"256","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1595",148219,1987,4,2,"148219_03","JT GMC","08/05/2024",NA,37,29,"372","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1596",148219,1987,4,2,"148219_01","DJB KL","08/05/2024","F",34,27,"295","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1597",149353,1987,7,14,"149353_02","DMDM","08/05/2024",NA,29,23,"155","impact","impact_1984-1993",30.70222,-89.84417,"META.BOLISM",0
"1598",149353,1987,7,14,"149353_01","DJB GMC","08/05/2024",NA,26.5,21,"134","impact","impact_1984-1993",30.70222,-89.84417,"META.BOLISM",0
"1599",150515,1987,10,29,"150515_03","DJB GMC","08/08/2024","f",39,33,"na","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1600",150515,1987,10,29,"150515_02","jt djb kl","08/08/2024","m",27,21,"140","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1601",150515,1987,10,29,"150515_01","DJB DMDM","08/08/24",NA,30,24,"215","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1602",150515,1987,10,29,"150515_04","DJB","08/08/24",NA,32,24,"212","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1603",150525,1987,10,29,"150525_01","DJB CJW","08/08/2024","f",35,27,"327","impact","impact_1984-1993",30.705,-89.84611,"META.BOLISM",0
"1604",150525,1987,10,29,"150525_04","DJB DMDM","08/08/2024","na",33,27,"255","impact","impact_1984-1993",30.705,-89.84611,"META.BOLISM",0
"1605",150525,1987,10,29,"150525_03","DJB DMDM","08/08/2024","na",30,28,"378","impact","impact_1984-1993",30.705,-89.84611,"META.BOLISM",0
"1606",150525,1987,10,29,"150525_02","CJW","08/08/2024","f",31,25,"193","impact","impact_1984-1993",30.705,-89.84611,"META.BOLISM",0
"1607",157858,1990,4,27,"157858_03","SC DMDM CJW","08/09/2024","F",36,27,"341","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1608",157858,1990,4,27,"157858_02","JT IJ DMDM","08/09/2024","F",35,28,"336","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1609",157858,1990,4,27,"157858_04","IJ GMC","08/09/2024","F",48,38,"1057","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1610",157858,1990,4,27,"157858_01","KL","07/13/2023",NA,40,31,"","impact","impact_1984-1993",30.76528,-89.83222,"META.BOLISM",0
"1611",162917,1992,4,24,"162917_01","JT IJ CJW","08/06/2024","F",35,28,"405","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1612",162917,1992,4,24,"162917_02","sc ij cjw","08/06/2024","f",38,30,"474","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1613",162917,1992,4,24,"162917_03","JT GMC","08/06/2024","F",45,35,"829","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1614",162917,1992,4,24,"162917_04","djb ij dmdm","08/06/2024","f",36,30,"487","impact","impact_1984-1993",30.74055,-89.82694,"META.BOLISM",0
"1615",171835,1994,10,15,"171835_02","IJ","08/09/2024",NA,28,23,"144","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1616",171835,1994,10,15,"171835_03","DJB","08/09/2024",NA,29,22,"136","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1617",171835,1994,10,15,"171835_01","KL","08/09/2024",NA,29,23,"150","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1618",171835,1994,10,15,"171835_04","IJ CJW","08/13/2024","F",27,22,"91","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1619",175630,1995,7,29,"175630_01","gmc kl","05/07/2024","f",22,12,"","impact","impact_1994-2003",30.75417,-89.82694,"META.BOLISM",0
"1620",175630,1995,7,29,"175630_02","sd acl gmc","05/07/2024","na",20,12,"","impact","impact_1994-2003",30.75417,-89.82694,"META.BOLISM",0
"1621",175630,1995,7,29,"175630_03","SD ACL GMC","05/07/2024","F",21,12,"","impact","impact_1994-2003",30.75417,-89.82694,"META.BOLISM",0
"1622",175630,1995,7,29,"175630_04","sd acl gmc","05/07/2024","na",28,23,"","impact","impact_1994-2003",30.75417,-89.82694,"META.BOLISM",0
"1623",176893,1995,7,10,"176893_02","DMDM","08/05/2024","M",26,20,"152","control","control_1994-2003",30.7825,-89.82027,"META.BOLISM",0
"1624",176893,1995,10,7,"176893_01","DJB DMDM","08/05/2024","M",24,19,"139","control","control_1994-2003",30.7825,-89.82027,"META.BOLISM",0
"1625",176893,1995,10,7,"176893_04","DMDM KL","08/05/2024","M",29,23,"222","control","control_1994-2003",30.7825,-89.82027,"META.BOLISM",0
"1626",176893,1995,10,7,"176893_03","CLW","08/05/2024","M",25,20,"138","control","control_1994-2003",30.7825,-89.82027,"META.BOLISM",0
"1627",176914,1995,10,7,"176914_01","gmc kl","04/01/2024","f",34,27,"","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1628",176914,1995,10,7,"176914_02","GMC KL","04/01/2024","F",25,20,"","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1629",176914,1995,10,7,"176914_04","gmc","05/06/24","na",24,18,"","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1630",176914,1995,10,7,"176914_03","GMC","05/06/2024","F",21,19,"","impact","impact_1994-2003",30.76528,-89.83222,"META.BOLISM",0
"1631",176966,1995,10,7,"176966_02","DJB KL","08/08/2024",NA,33,25,"259","impact","impact_1994-2003",30.70222,-89.84417,"META.BOLISM",0
"1632",176966,1995,10,7,"176966_03","DJB GMC","08/08/2024","F",32,25,"218","impact","impact_1994-2003",30.70222,-89.84417,"META.BOLISM",0
"1633",176966,1995,10,7,"176966_01","DJB CJW","08/08/2024","F",34,29,"292","impact","impact_1994-2003",30.70222,-89.84417,"META.BOLISM",0
"1634",176966,1995,10,7,"176966_04","DJB CJW","08/08/2024",NA,34,28,"296","impact","impact_1994-2003",30.70222,-89.84417,"META.BOLISM",0
"1635",177787,1996,1,13,"177787_03","sc cjw","08/06/2024","F",38,30,"425","control","control_1994-2003",30.78472,-89.81944,"META.BOLISM",0
"1636",177787,1996,1,13,"177787_02","JT SC DMDM","08/06/2024","F",30,24,"203","control","control_1994-2003",30.78472,-89.81944,"META.BOLISM",0
"1637",177787,1996,1,13,"177787_01","dmdm","08/06/2024",NA,32,25,"257","control","control_1994-2003",30.78472,-89.81944,"META.BOLISM",0
"1638",177787,1996,1,13,"177787_04","sc cjw","08/06/2024","F",34,27,"336","control","control_1994-2003",30.78472,-89.81944,"META.BOLISM",0
"1639",189558,1999,10,9,"189558_03","SC DJB GMC","08/06/2024","F",33,25,"289","impact","impact_1994-2003",30.70389,-89.84472,"META.BOLISM",0
"1640",189558,1999,10,9,"189558_02","jt gmc dmdm","08/06/2024","f",38,32,"521","impact","impact_1994-2003",30.70389,-89.84472,"META.BOLISM",0
"1641",189558,1999,10,9,"189558_01","DJB GMC CJW","08/06/2024","F",35,28,"369","impact","impact_1994-2003",30.70389,-89.84472,"META.BOLISM",0
"1642",189558,1999,10,9,"189558_04","gmc djb dmdm","08/06/2024","f",31,24,"223","impact","impact_1994-2003",30.70389,-89.84472,"META.BOLISM",0
"1643",192399,2001,1,13,"192399_04","IJ DJB GMC","08/05/2024","F",36,28,"357","impact","impact_1994-2003",30.75444,-89.82722,"META.BOLISM",0
"1644",192399,2001,1,31,"192399_02","DJB GMC","08/05/2024","M",30,24,"209","impact","impact_1994-2003",30.75444,-89.82722,"META.BOLISM",0
"1645",192399,2001,1,13,"192399_03","DJB KL","08/05/2024",NA,31,25,"215","impact","impact_1994-2003",30.75444,-89.82722,"META.BOLISM",0
"1646",192399,2001,1,13,"192399_01","DJB KL","08/05/2024",NA,33,26,"268","impact","impact_1994-2003",30.75444,-89.82722,"META.BOLISM",0
"1647",192761,2001,4,28,"192761_02","DJB DMDM","08/05/2024","M",38,22,"171","impact","impact_1994-2003",30.74055,-89.82694,"META.BOLISM",0
"1648",192761,2001,4,28,"192761_03","SC DJB KL","08/05/2024","F",32,25,"295","impact","impact_1994-2003",30.74055,-89.82694,"META.BOLISM",0
"1649",192761,2001,4,28,"192761_01","IJ DJB KL","08/05/2024",NA,28,22,"179","impact","impact_1994-2003",30.74055,-89.82694,"META.BOLISM",0
"1650",192761,2001,4,28,"192761_04","JT IJ DMDM","08/06/2024",NA,30,23,"192","impact","impact_1994-2003",30.74055,-89.82694,"META.BOLISM",0
"1651",195132,2003,4,14,"195132_03","JT DMDM CJW","08/09/2024","M",29,22,"182","impact","impact_1994-2003",30.74195,-89.82528,"META.BOLISM",0
"1652",195132,2003,4,14,"195132_02","SC DMDM","08/09/2024","M",32,25,"254","impact","impact_1994-2003",30.74195,-89.82528,"META.BOLISM",0
"1653",195132,2003,4,14,"195132_01","SC IJ DCJW","08/09/2024","M",30,23,"199","impact","impact_1994-2003",30.74195,-89.82528,"META.BOLISM",0
"1654",195132,2003,4,14,"195132_04","DJB CJW","08/09/2024","F",36,28,"381","impact","impact_1994-2003",30.74195,-89.82528,"META.BOLISM",0
"1655",197042,2004,4,24,"197042_02","DJB IJ GMC","08/06/2024","F",37,29,"500","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1656",197042,2004,4,24,"197042_04","JT IJ DMDM","08/06/2024","M",29,23,"191","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1657",197042,2004,4,24,"197042_03","sc dmdm","08/06/2024","f",38,30,"542","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1658",197042,2004,4,24,"197042_01","SC JT CJW","08/06/2024","M",29,24,"155","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1659",197080,2004,4,24,"197080_01","DJB DMDM","08/05/2024","F",35,27,"347","impact","impact_2004-2013",30.70222,-89.84417,"META.BOLISM",0
"1660",197080,2004,4,24,"197080_02","DJB GMC","08/05/2024","F",41,32,"737","impact","impact_2004-2013",30.70222,-89.84417,"META.BOLISM",0
"1661",197197,2004,7,17,"197197_02","kl","08/02/2024","F",47,38,"1492","control","control_2004-2013",30.7825,-89.82027,"META.BOLISM",0
"1662",197197,2004,7,17,"197197_01","jt dmdm","08/02/2024","F",33,26,"359","control","control_2004-2013",30.7825,-89.82027,"META.BOLISM",0
"1663",197197,2004,7,17,"197197_03","CJW","08/02/2024",NA,34,28,"376","control","control_2004-2013",30.7825,-89.82027,"META.BOLISM",0
"1664",197197,2004,7,17,"197197_04","DMDM","08/02/2024","F",33,27,"351","control","control_2004-2013",30.7825,-89.82027,"META.BOLISM",0
"1665",197233,2004,7,17,"197233_02","JT SC","08/05/2024","F",37,26,"276","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1666",197233,2004,7,17,"197233_04","gmc","08/02/2024","na",41,33,"858","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1667",197233,2004,7,17,"197233_01","DMDM","08/02/2024",NA,29,22,"193","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1668",197233,2004,7,17,"197233_03","CJW KL","08/02/2024",NA,34,27,"389","impact","impact_2004-2013",30.76528,-89.83222,"META.BOLISM",0
"1669",197305,2004,7,17,"197305_01","KL CJW","08/08/2024","F",31,24,"229","impact","impact_2004-2013",30.70222,-89.84417,"META.BOLISM",0
"1670",197305,2004,7,17,"197305_04","sc jt kl","08/08/2024","f",36,29,"496","impact","impact_2004-2013",30.70222,-89.84417,"META.BOLISM",0
"1671",197305,2004,7,17,"197305_03","ij jt kl","08/08/2024","f",34,25,"397","impact","impact_2004-2013",30.70222,-89.84417,"META.BOLISM",0
"1672",197305,2004,7,17,"197305_02","jt cjw","08/08/2024","f",29,23,"190","impact","impact_2004-2013",30.70222,-89.84417,"META.BOLISM",0
"1673",145183,1986,4,24,"14583_03","JT DJB DMDM","08/13/2024",NA,37,29,"397","control","control_1984-1993",30.77583,-89.82722,"META.Z",0
